CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-13T07:36:09,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-13T06:00:00.999648,15.0561079,0.0001331,52.9986,258.735,116.275,345.7287,0,U,44917,999,2855,-0.0010372,-0.00015371,0,6927.768,95.642,550.555,548.711,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2784268,157457161,0 STARLINK-1098,1 44917U 20001D   20195.25001157 -.00015371  00000-0 -10372-2 0  9990,2 44917  52.9986 258.7350 0001331 116.2750 345.7287 15.05610790 28556
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-13T16:28:44,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-13T14:00:01.000224,15.0557865,0.0001192,52.9987,257.2402,105.6464,4.0928,0,U,44917,999,176,0.002407,0.00034964,0,6927.867,95.644,550.557,548.906,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2784508,157481248,0 STARLINK-1098,1 44917U 20001D   20195.58334491 +.00034964 +00000-0 +24070-2 0  9993,2 44917 052.9987 257.2402 0001192 105.6464 004.0928 15.05578650001767
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-14T01:19:07,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-13T20:00:01.000224,15.05615692,0.0001172,52.9985,256.1166,109.4184,276.1011,0,U,44917,999,180,-0.0025632,-0.00037464,0,6927.753,95.641,550.43,548.806,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2784613,157505031,0 STARLINK-1098,1 44917U 20001D   20195.83334491 -.00037464 +00000-0 -25632-2 0  9996,2 44917 052.9985 256.1166 0001172 109.4184 276.1011 15.05615692001807
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-14T14:36:10,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-14T14:00:01.000224,15.05544114,0.0001287,52.9988,252.7508,101.3186,31.565,0,U,44917,999,2875,0.0028589,0.00041581,0,6927.972,95.646,550.729,548.946,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2784997,157513395,0 STARLINK-1098,1 44917U 20001D   20196.58334491  .00041581  00000-0  28589-2 0  9996,2 44917  52.9988 252.7508 0001287 101.3186  31.5650 15.05544114 28757
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-15T04:56:14,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-14T22:00:00.999936,15.0556405,0.0001287,52.999,251.2528,109.9659,30.5975,0,U,44917,999,180,5.5839e-05,5.34e-06,0,6927.911,95.645,550.668,548.885,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2785193,157556333,0 STARLINK-1098,1 44917U 20001D   20196.91667824 +.00000534 +00000-0 +55839-4 0  9995,2 44917 052.9990 251.2528 0001287 109.9659 030.5975 15.05564050001802
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-15T06:36:09,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-15T06:00:00.999648,15.05584586,0.0001367,52.9991,249.7567,109.6986,38.5411,0,U,44917,999,2885,-0.0015773,-0.00023188,0,6927.848,95.643,550.66,548.766,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2785346,157582401,0 STARLINK-1098,1 44917U 20001D   20197.25001157 -.00023188  00000-0 -15773-2 0  9997,2 44917  52.9991 249.7567 0001367 109.6986  38.5411 15.05584586 28850
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-15T18:14:21,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-15T14:00:01.000224,15.05546405,0.0001247,52.9991,248.2617,99.3603,56.5807,0,U,44917,999,176,0.0030723,0.00044728,0,6927.965,95.646,550.694,548.967,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2785595,157606453,0 STARLINK-1098,1 44917U 20001D   20197.58334491 +.00044728 +00000-0 +30723-2 0  9996,2 44917 052.9991 248.2617 0001247 099.3603 056.5807 15.05546405001766
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-15T22:36:10,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-15T22:00:00.999936,15.05553974,0.0001321,52.9993,246.7637,107.9296,55.6966,0,U,44917,999,2895,0.0043811,0.00064091,0,6927.942,95.645,550.722,548.892,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2785708,157610267,0 STARLINK-1098,1 44917U 20001D   20197.91667824  .00064091  00000-0  43811-2 0  9999,2 44917  52.9993 246.7637 0001321 107.9296  55.6966 15.05553974 28955
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-16T11:46:09,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-16T10:00:00.999936,15.0560943,0.0001427,52.9992,244.5205,100.7576,254.4338,0,U,44917,999,2902,-0.0010592,-0.0001569,0,6927.772,95.642,550.626,548.649,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2786072,157639252,0 STARLINK-1098,1 44917U 20001D   20198.41667824 -.00015690  00000-0 -10592-2 0  9998,2 44917  52.9992 244.5205 0001427 100.7576 254.4338 15.05609430 29020
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-16T18:18:14,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-16T14:00:01.000224,15.05583273,0.0001347,52.9991,243.7726,97.8897,81.1732,0,U,44917,999,176,0.0029983,0.00043681,0,6927.852,95.643,550.651,548.784,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2786136,157659429,0 STARLINK-1098,1 44917U 20001D   20198.58334491 +.00043681 +00000-0 +29983-2 0  9990,2 44917 052.9991 243.7726 0001347 097.8897 081.1732 15.05583273001761
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-17T02:43:57,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-16T22:00:00.999936,15.05594823,0.0001333,52.9992,242.2745,108.0761,78.7169,0,U,44917,999,177,0.0011757,0.00016899,0,6927.817,95.643,550.605,548.758,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2786337,157684067,0 STARLINK-1098,1 44917U 20001D   20198.91667824 +.00016899 +00000-0 +11757-2 0  9997,2 44917 052.9992 242.2745 0001333 108.0761 078.7169 15.05594823001777
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-17T06:36:10,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-17T06:00:02.000160,15.05623694,0.0001384,52.9992,240.7787,108.7185,85.8574,0,U,44917,999,2915,-0.0020398,-0.00029909,0,6927.728,95.641,550.552,548.635,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2786507,157688208,0 STARLINK-1098,1 44917U 20001D   20199.25002315 -.00029909  00000-0 -20398-2 0  9992,2 44917  52.9992 240.7787 0001384 108.7185  85.8574 15.05623694 29159
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-17T17:30:41,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-17T14:00:01.000224,15.05589933,0.0001363,52.9987,239.2834,98.6176,103.6406,0,U,44917,999,176,-0.00082453,-0.00012275,0,6927.832,95.643,550.641,548.753,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2786723,157714028,0 STARLINK-1098,1 44917U 20001D   20199.58334491 -.00012275 +00000-0 -82453-3 0  9990,2 44917 052.9987 239.2834 0001363 098.6176 103.6406 15.05589933001760
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-18T01:36:18,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-17T22:00:00.999936,15.05559708,0.0001414,52.9986,237.7853,108.1092,101.8636,0,U,44917,999,181,0.0016559,0.00023916,0,6927.925,95.645,550.769,548.81,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2786900,157736344,0 STARLINK-1098,1 44917U 20001D   20199.91667824 +.00023916 +00000-0 +16559-2 0  9991,2 44917 052.9986 237.7853 0001414 108.1092 101.8636 15.05559708001812
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-18T14:36:10,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-18T14:00:01.000224,15.05553568,0.0001376,52.998,234.7944,99.9029,125.4412,0,U,44917,999,2935,0.0022049,0.00031969,0,6927.943,95.645,550.762,548.855,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2787255,157746559,0 STARLINK-1098,1 44917U 20001D   20200.58334491  .00031969  00000-0  22049-2 0  9996,2 44917  52.9980 234.7944 0001376  99.9029 125.4412 15.05553568 29359
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-19T02:20:26,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-18T22:00:01.999584,15.05551429,0.0001406,52.9978,233.2962,109.8847,123.213,0,U,44917,999,175,0.0020397,0.00029541,0,6927.95,95.646,550.789,548.841,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2787455,157790454,0 STARLINK-1098,1 44917U 20001D   20200.91668981 +.00029541 +00000-0 +20397-2 0  9994,2 44917 052.9978 233.2962 0001406 109.8847 123.2130 15.05551429001754
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-19T06:36:09,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-19T06:00:00.999648,15.05584742,0.0001454,52.9976,231.8009,107.6681,133.0434,0,U,44917,999,2945,-0.0020321,-0.00029767,0,6927.848,95.643,550.72,548.706,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2787595,157795078,0 STARLINK-1098,1 44917U 20001D   20201.25001157 -.00029767  00000-0 -20321-2 0  9997,2 44917  52.9976 231.8009 0001454 107.6681 133.0434 15.05584742 29450
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-19T18:46:12,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-19T14:00:01.000224,15.05558025,0.0001346,52.9973,230.3053,99.4278,148.9781,0,U,44917,999,176,0.0018074,0.00026137,0,6927.93,95.645,550.727,548.862,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2787838,157819790,0 STARLINK-1098,1 44917U 20001D   20201.58334491 +.00026137 +00000-0 +18074-2 0  9991,2 44917 052.9973 230.3053 0001346 099.4278 148.9781 15.05558025001769
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-19T22:36:09,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-19T22:00:00.999936,15.05555855,0.0001476,52.9972,228.8071,107.6939,148.4016,0,U,44917,999,2955,0.0048714,0.00071372,0,6927.936,95.645,550.824,548.779,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2787978,157844501,0 STARLINK-1098,1 44917U 20001D   20201.91667824  .00071372  00000-0  48714-2 0  9992,2 44917  52.9972 228.8071 0001476 107.6939 148.4016 15.05555855 29551
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-20T13:46:08,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-20T12:00:00.999648,15.05581298,0.0001491,52.9981,226.19,97.0667,82.5403,0,U,44917,999,2964,0.0029664,0.00043208,0,6927.858,95.644,550.756,548.69,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2788197,157869529,0 STARLINK-1098,1 44917U 20001D   20202.50001157  .00043208  00000-0  29664-2 0  9999,2 44917  52.9981 226.1900 0001491  97.0667  82.5403 15.05581298 29648
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-20T18:30:20,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-20T14:00:01.000224,15.05598576,0.0001474,52.9981,225.8157,97.1005,174.4305,0,U,44917,999,175,0.0010124,0.00014509,0,6927.805,95.643,550.692,548.649,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2788378,157892855,0 STARLINK-1098,1 44917U 20001D   20202.58334491 +.00014509 +00000-0 +10124-2 0  9990,2 44917 052.9981 225.8157 0001474 097.1005 174.4305 15.05598576001757
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-20T17:46:09,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-20T16:00:00.999936,15.05619911,0.0001469,52.9984,225.441,98.3579,265.0997,0,U,44917,999,2967,-0.0020823,-0.00030521,0,6927.74,95.641,550.623,548.587,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2788349,157872809,0 STARLINK-1098,1 44917U 20001D   20202.66667824 -.00030521  00000-0 -20823-2 0  9999,2 44917  52.9984 225.4410 0001469  98.3579 265.0997 15.05619911 29673
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-20T17:46:09,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-20T16:00:00.999936,15.05619911,0.0001469,52.9984,225.441,98.3579,265.0997,0,U,44917,999,2967,-0.0020823,-0.00030521,0,6927.74,95.641,550.623,548.587,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2788351,157872832,0 STARLINK-1098,1 44917U 20001D   20202.66667824 -.00030521  00000-0 -20823-2 0  9999,2 44917  52.9984 225.4410 0001469  98.3579 265.0997 15.05619911 29673
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-21T03:35:23,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-20T22:00:01.999584,15.05583361,0.0001516,52.9997,224.3173,105.9392,173.3906,0,U,44917,999,176,0.0025894,0.00037654,0,6927.852,95.643,550.767,548.667,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2788583,157916872,0 STARLINK-1098,1 44917U 20001D   20202.91668981 +.00037654 +00000-0 +25894-2 0  9997,2 44917 052.9997 224.3173 0001516 105.9392 173.3906 15.05583361001762
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-21T06:46:10,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-21T06:00:00.999648,15.05628478,0.0001515,53.0,222.822,101.8188,185.1672,0,U,44917,999,2975,-0.0035234,-0.00051312,0,6927.714,95.641,550.628,548.529,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2788713,157941689,0 STARLINK-1098,1 44917U 20001D   20203.25001157 -.00051312  00000-0 -35234-2 0  9999,2 44917  53.0000 222.8220 0001515 101.8188 185.1672 15.05628478 29751
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-21T17:23:58,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-21T12:00:02.000160,15.05579847,0.0001385,53.0001,221.7004,95.2777,107.585,0,U,44917,999,179,0.00051655,7.255e-05,0,6927.863,95.644,550.687,548.768,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2788883,157963375,0 STARLINK-1098,1 44917U 20001D   20203.50002315 +.00007255 +00000-0 +51655-3 0  9995,2 44917 053.0001 221.7004 0001385 095.2777 107.5850 15.05579847001790
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-22T01:29:23,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-21T22:00:01.999584,15.05556606,0.0001377,53.0003,219.8279,105.9329,196.5673,0,U,44917,999,179,0.0029288,0.00042625,0,6927.934,95.645,550.753,548.845,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2789023,157988346,0 STARLINK-1098,1 44917U 20001D   20203.91668981 +.00042625 +00000-0 +29288-2 0  9993,2 44917 053.0003 219.8279 0001377 105.9329 196.5673 15.05556606001796
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-22T14:56:09,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-22T14:00:01.000224,15.05580155,0.0001293,53.0004,216.8369,97.8319,219.8805,0,U,44917,999,2995,-0.00042994,-6.538e-05,0,6927.862,95.644,550.623,548.831,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2789540,157998965,0 STARLINK-1098,1 44917U 20001D   20204.58334491 -.00006538  00000-0 -42994-3 0  9998,2 44917  53.0004 216.8369 0001293  97.8319 219.8805 15.05580155 29959
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-23T04:17:58,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-22T22:00:00.999936,15.05555307,0.0001284,53.0007,215.3389,110.7182,214.6984,0,U,44917,999,176,0.0058222,0.00085528,0,6927.938,95.645,550.693,548.914,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2789750,158042837,0 STARLINK-1098,1 44917U 20001D   20204.91667824 +.00085528 +00000-0 +58222-2 0  9998,2 44917 053.0007 215.3389 0001284 110.7182 214.6984 15.05555307001762
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-23T06:36:10,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-23T06:00:00.999648,15.05620133,0.00012,53.0008,213.8439,104.6474,228.4779,0,U,44917,999,3005,-0.0018429,-0.00027057,0,6927.739,95.641,550.436,548.773,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2789924,158046870,0 STARLINK-1098,1 44917U 20001D   20205.25001157 -.00027057  00000-0 -18429-2 0  9997,2 44917  53.0008 213.8439 0001200 104.6474 228.4779 15.05620133 30055
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-23T20:44:19,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-23T14:00:01.000224,15.05626937,0.0001182,53.0005,212.3476,98.579,242.2791,0,U,44917,999,180,-0.0048877,-0.00070874,0,6927.718,95.641,550.402,548.765,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2790028,158068088,0 STARLINK-1098,1 44917U 20001D   20205.58334491 -.00070874 +00000-0 -48877-2 0  9998,2 44917 053.0005 212.3476 0001182 098.5790 242.2791 15.05626937001805
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-24T02:16:13,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-23T22:00:00.999936,15.05554689,0.0001308,53.0008,210.8496,110.3951,238.1951,0,U,44917,999,177,0.0030242,0.00044029,0,6927.94,95.645,550.711,548.899,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2790127,158112395,0 STARLINK-1098,1 44917U 20001D   20205.91667824 +.00044029 +00000-0 +30242-2 0  9992,2 44917 053.0008 210.8496 0001308 110.3951 238.1951 15.05554689001777
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-24T14:46:10,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-24T14:00:01.999872,15.05584229,0.0001227,53.0006,207.8585,99.8057,264.2191,0,U,44917,999,3026,-0.0015289,-0.00022487,0,6927.849,95.643,550.564,548.864,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2790477,158140438,0 STARLINK-1098,1 44917U 20001D   20206.58335648 -.00022487  00000-0 -15289-2 0  9992,2 44917  53.0006 207.8585 0001227  99.8057 264.2191 15.05584229 30263
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-25T02:37:17,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-24T22:00:00.999936,15.05551645,0.000132,53.0007,206.3607,110.9727,260.6916,0,U,44917,999,176,0.0028757,0.00041837,0,6927.949,95.646,550.729,548.9,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2790705,158183691,0 STARLINK-1098,1 44917U 20001D   20206.91667824 +.00041837 +00000-0 +28757-2 0  9995,2 44917 053.0007 206.3607 0001320 110.9727 260.6916 15.05551645001760
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-25T17:07:59,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-25T06:00:00.999648,15.05581171,0.0001314,53.0008,204.8661,102.1304,277.2186,0,U,44917,999,176,-0.0016132,-0.00023706,0,6927.859,95.644,550.634,548.813,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2791107,158214812,0 STARLINK-1098,1 44917U 20001D   20207.25001157 -.00023706 +00000-0 -16132-2 0  9995,2 44917 053.0008 204.8661 0001314 102.1304 277.2186 15.05581171001761
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-25T14:36:10,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-25T14:00:01.000224,15.05575368,0.0001269,53.0007,203.3696,98.7602,288.2775,0,U,44917,999,3041,0.00032742,4.494e-05,0,6927.877,95.644,550.621,548.862,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2791076,158193577,0 STARLINK-1098,1 44917U 20001D   20207.58334491  .00004494  00000-0  32742-3 0  9998,2 44917  53.0007 203.3696 0001269  98.7602 288.2775 15.05575368 30413
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-26T02:27:25,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-25T22:00:00.999936,15.05581183,0.0001428,53.0007,201.8719,107.5438,287.1896,0,U,44917,999,176,0.0030505,0.00044449,0,6927.859,95.644,550.713,548.734,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2791302,158237248,0 STARLINK-1098,1 44917U 20001D   20207.91667824 +.00044449 +00000-0 +30505-2 0  9992,2 44917 053.0007 201.8719 0001428 107.5438 287.1896 15.05581183001765
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-26T06:26:10,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-26T06:00:00.999648,15.05612569,0.0001466,53.0008,200.3772,98.4231,304.0339,0,U,44917,999,3051,-0.0014546,-0.00021428,0,6927.762,95.642,550.643,548.612,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2791397,158242055,0 STARLINK-1098,1 44917U 20001D   20208.25001157 -.00021428  00000-0 -14546-2 0  9992,2 44917  53.0008 200.3772 0001466  98.4231 304.0339 15.05612569 30519
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-26T17:37:20,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-26T14:00:01.999872,15.05621634,0.0001389,53.0008,198.8804,96.6485,313.597,0,U,44917,999,176,-0.0020233,-0.00029669,0,6927.735,95.641,550.562,548.637,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2791649,158265810,0 STARLINK-1098,1 44917U 20001D   20208.58335648 -.00029669 +00000-0 -20233-2 0  9998,2 44917 053.0008 198.8804 0001389 096.6485 313.5970 15.05621634001765
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-26T22:46:10,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-26T22:00:00.999936,15.05605658,0.0001526,53.001,197.3828,104.5002,313.4206,0,U,44917,999,3061,-0.0012055,-0.00017812,0,6927.784,95.642,550.706,548.591,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2791808,158272262,0 STARLINK-1098,1 44917U 20001D   20208.91667824 -.00017812  00000-0 -12055-2 0  9999,2 44917  53.0010 197.3828 0001526 104.5002 313.4206 15.05605658 30610
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-27T20:10:15,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-27T14:00:01.000224,15.05594071,0.0001546,53.0011,194.3913,94.5922,338.7453,0,U,44917,999,176,-0.0022217,-0.00032514,0,6927.819,95.643,550.755,548.613,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2792185,158319869,0 STARLINK-1098,1 44917U 20001D   20209.58334491 -.00032514 +00000-0 -22217-2 0  9991,2 44917 053.0011 194.3913 0001546 094.5922 338.7453 15.05594071001768
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-27T22:36:11,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-27T22:00:01.999584,15.05567804,0.000163,53.0013,192.8938,102.2684,338.8375,0,U,44917,999,3076,0.0020006,0.0002898,0,6927.9,95.644,550.894,548.636,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2792326,158323084,0 STARLINK-1098,1 44917U 20001D   20209.91668981  .00028980  00000-0  20006-2 0  9996,2 44917  53.0013 192.8938 0001630 102.2684 338.8375 15.05567804 30766
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-28T18:48:22,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-28T14:00:01.000224,15.05582646,0.0001472,53.0018,189.9243,111.8593,344.5819,0,U,44917,999,3086,-1.4873e-05,-4.96e-06,0,6927.854,95.644,550.739,548.699,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2792599,158368752,0 STARLINK-1098,1 44917U 20001D   20210.58334491 -.00000496 +00000-0 -14873-4 0  9998,2 44917 053.0018 189.9243 0001472 111.8593 344.5819 15.05582646030865
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-29T01:33:50,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-28T22:00:00.999936,15.05574752,0.0001635,53.0013,188.405,103.2957,0.8455,0,U,44917,999,176,0.0015904,0.00022965,0,6927.878,95.644,550.876,548.611,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2792792,158413424,0 STARLINK-1098,1 44917U 20001D   20210.91667824 +.00022965 +00000-0 +15904-2 0  9991,2 44917 053.0013 188.4050 0001635 103.2957 000.8455 15.05574752001764
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-29T17:08:01,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-29T06:00:00.999648,15.0558278,0.0001602,53.0011,186.9104,95.4346,16.4114,0,U,44917,999,176,-0.00060476,-9.08e-05,0,6927.854,95.644,550.829,548.609,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2793117,158440523,0 STARLINK-1098,1 44917U 20001D   20211.25001157 -.00009080 +00000-0 -60476-3 0  9990,2 44917 053.0011 186.9104 0001602 095.4346 016.4114 15.05582780001768
2,GENERATED VIA SPACE-TRACK.ORG API,2020-07-30T05:08:42,18 SPCS,STARLINK-1098,2020-001D,EARTH,TEME,UTC,SGP4,2020-07-29T22:00:00.999936,15.05579247,0.0001623,53.001,183.9159,104.541,22.7054,0,U,44917,999,176,0.0010684,0.00015321,0,6927.865,95.644,550.854,548.605,PAYLOAD,LARGE,US,2020-01-07,AFETR,,2793351,158466472,0 STARLINK-1098,1 44917U 20001D   20211.91667824 +.00015321 +00000-0 +10684-2 0  9990,2 44917 053.0010 183.9159 0001623 104.5410 022.7054 15.05579247001768
